GENERATION_PROJECT,gen_dbid,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_flexible_baseload,gen_is_baseload,gen_can_provide_spinning_reserves,gen_can_provide_quickstart_reserves,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_capacity_limit_mw,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_min_load_fraction,gen_is_pumped_hydro,gen_storage_energy_to_power_ratio,gen_can_suspend,gen_ccs_capture_efficiency,gen_ccs_energy_load
Zhejiang-EP_Coal_600_SEA-ep-3090,existing.3090,EP_Coal_600_SEA,Coal,Zhejiang,40.0,False,True,False,False,False,7.93,3.9687714481811938,0.0,0.34,0.05,660.0,.,False,.,0.4,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_OT-ep-1084,existing.1084,EP_Gas_CCGT_OT,Gas,Zhejiang,20.0,False,False,False,True,True,6.32,2.2489704873026763,0.0,0.65,0.0224,390.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_OT-ep-1085,existing.1085,EP_Gas_CCGT_OT,Gas,Zhejiang,20.0,False,False,False,True,True,6.32,2.2489704873026763,0.0,0.65,0.0224,390.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_OT-ep-1106,existing.1106,EP_Gas_CCGT_OT,Gas,Zhejiang,20.0,False,False,False,True,True,6.32,2.2489704873026763,0.0,0.65,0.0224,300.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1067,existing.1067,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,480.25,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1068,existing.1068,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,480.25,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1069,existing.1069,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,458.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1070,existing.1070,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,452.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1071,existing.1071,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,452.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1072,existing.1072,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,415.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1073,existing.1073,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,415.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1074,existing.1074,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,415.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1075,existing.1075,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,402.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1076,existing.1076,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,402.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1077,existing.1077,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,400.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1078,existing.1078,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,400.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1079,existing.1079,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,390.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1080,existing.1080,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,390.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1081,existing.1081,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,390.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1082,existing.1082,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,390.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1083,existing.1083,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,390.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1108,existing.1108,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,246.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1109,existing.1109,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,229.2,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1110,existing.1110,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,229.2,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1115,existing.1115,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,202.5,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1116,existing.1116,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,202.5,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1118,existing.1118,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,186.25,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1119,existing.1119,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,158.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1138,existing.1138,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,120.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1139,existing.1139,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,120.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1140,existing.1140,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,115.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1141,existing.1141,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,115.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1142,existing.1142,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,112.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1143,existing.1143,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,100.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1144,existing.1144,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,88.5,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1145,existing.1145,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,75.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1147,existing.1147,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,54.6,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-1148,existing.1148,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,0.0,0.65,0.0224,52.14,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_RC-ep-3091,existing.3091,EP_Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,6.86,2.2489704873026763,3968.771448181194,0.65,0.0224,960.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_SEA-ep-1087,existing.1087,EP_Gas_CCGT_SEA,Gas,Zhejiang,20.0,False,False,False,True,True,6.32,2.2489704873026763,0.0,0.65,0.0224,350.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-EP_Gas_CCGT_SEA-ep-1088,existing.1088,EP_Gas_CCGT_SEA,Gas,Zhejiang,20.0,False,False,False,True,True,6.32,2.2489704873026763,0.0,0.65,0.0224,350.0,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-Gas_CCGT_OT-12069,new.12069,Gas_CCGT_OT,Gas,Zhejiang,20.0,False,False,False,True,True,6.47,2.645847632120796,396.8771448181194,0.65,0.0224,.,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-Gas_CCGT_RC-12043,new.12043,Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,7.02,2.645847632120796,396.8771448181194,0.65,0.0224,.,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-Gas_CCGT_RC-12053,new.12053,Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,7.02,2.645847632120796,396.8771448181194,0.65,0.0224,.,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-Gas_CCGT_RC-12079,new.12079,Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,7.02,2.645847632120796,396.8771448181194,0.65,0.0224,.,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-Gas_CCGT_RC-12097,new.12097,Gas_CCGT_RC,Gas,Zhejiang,20.0,False,False,False,True,True,7.02,2.645847632120796,396.8771448181194,0.65,0.0224,.,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-Gas_CCGT_SEA-12061,new.12061,Gas_CCGT_SEA,Gas,Zhejiang,20.0,False,False,False,True,True,6.47,2.645847632120796,396.8771448181194,0.65,0.0224,.,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-Gas_CCGT_SEA-12087,new.12087,Gas_CCGT_SEA,Gas,Zhejiang,20.0,False,False,False,True,True,6.47,2.645847632120796,396.8771448181194,0.65,0.0224,.,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-Gas_CCGT_SEA-12105,new.12105,Gas_CCGT_SEA,Gas,Zhejiang,20.0,False,False,False,True,True,6.47,2.645847632120796,396.8771448181194,0.65,0.0224,.,.,True,.,0.45,False,.,1.0,.,.
Zhejiang-Gas_Combustion_Turbine_RC-13175,new.13175,Gas_Combustion_Turbine_RC,Gas,Zhejiang,20.0,False,False,False,True,True,9.76,2.645847632120796,396.8771448181194,0.0318,0.0413,.,.,False,.,0.4,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30031,existing.30031,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,94.78,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30062,existing.30062,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,60.63,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30093,existing.30093,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,70.64,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30124,existing.30124,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,84.77,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30155,existing.30155,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,48.27,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30186,existing.30186,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,65.93,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30217,existing.30217,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,156.0,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30248,existing.30248,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,147.76,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30279,existing.30279,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,110.67,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30310,existing.30310,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,86.54,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30341,existing.30341,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,107.73,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30372,existing.30372,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,164.83,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30403,existing.30403,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,230.18,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30434,existing.30434,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,263.14,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30465,existing.30465,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,183.67,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30496,existing.30496,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,200.15,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30527,existing.30527,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,244.31,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30558,existing.30558,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,313.77,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30581,existing.30581,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,795.0,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30604,existing.30604,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,795.0,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30627,existing.30627,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,163.05,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30650,existing.30650,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,253.94,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30673,existing.30673,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,213.01,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30693,existing.30693,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,370.0,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30716,existing.30716,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,600.0,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30744,existing.30744,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,530.0,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30767,existing.30767,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,1420.0,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30791,existing.30791,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,150.0,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30811,existing.30811,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,440.0,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30856,existing.30856,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,130.0,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30865,existing.30865,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,46.2,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30933,existing.30933,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,105.4,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30967,existing.30967,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,63.1,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30974,existing.30974,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,21.9,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30985,existing.30985,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,86.4,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30989,existing.30989,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,70.5,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_NonPumped-ep-30992,existing.30992,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,1517.4,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_Pumped-ep-35006,existing.35006,Hydro_Pumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,0.0,0.094,0.051,642.59,.,False,0.74,0.4,True,24.0,1.0,.,.
Zhejiang-Hydro_Pumped-ep-35017,existing.35017,Hydro_Pumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,0.0,0.094,0.051,80.0,.,False,0.74,0.4,True,24.0,1.0,.,.
Zhejiang-Hydro_Pumped-ep-35018,existing.35018,Hydro_Pumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,0.0,0.094,0.051,1800.0,.,False,0.74,0.4,True,24.0,1.0,.,.
Zhejiang-Hydro_Pumped-ep-35023,existing.35023,Hydro_Pumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,0.0,0.094,0.051,1200.0,.,False,0.74,0.4,True,24.0,1.0,.,.
Zhejiang-Hydro_Pumped-ep-35038,existing.35038,Hydro_Pumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,0.0,0.094,0.051,2100.0,.,False,0.74,0.4,True,24.0,1.0,.,.
Zhejiang-Hydro_Pumped-ep-35054,existing.35054,Hydro_Pumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,0.0,0.094,0.051,1500.0,.,False,0.74,0.4,True,24.0,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-3092,existing.3092,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,10.4,3.9687714481811938,3968.771448181194,0.1112,0.0272,2500.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60005,existing.60005,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,10.633,3.9687714481811938,0.0,0.1112,0.0272,291.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60006,existing.60006,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,10.132,3.9687714481811938,0.0,0.1112,0.0272,611.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60007,existing.60007,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,10.132,3.9687714481811938,0.0,0.1112,0.0272,611.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60008,existing.60008,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,10.132,3.9687714481811938,0.0,0.1112,0.0272,611.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60009,existing.60009,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,10.132,3.9687714481811938,0.0,0.1112,0.0272,611.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60010,existing.60010,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,9.61,3.9687714481811938,0.0,0.1112,0.0272,696.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60011,existing.60011,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,9.61,3.9687714481811938,0.0,0.1112,0.0272,696.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60027,existing.60027,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,9.179,3.9687714481811938,0.0,0.1112,0.0272,1015.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60028,existing.60028,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,9.179,3.9687714481811938,0.0,0.1112,0.0272,1015.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60033,existing.60033,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,9.322,3.9687714481811938,0.0,0.1112,0.0272,1175.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_SEA-13131,new.13131,Nuclear_SEA,Uranium,Zhejiang,60.0,False,False,True,False,False,10.4,0.661461908030199,396.8771448181194,0.1112,0.0272,.,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_SEA-13176,new.13176,Nuclear_SEA,Uranium,Zhejiang,60.0,False,False,True,False,False,10.4,0.661461908030199,396.8771448181194,0.1112,0.0272,.,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_SMR-13174,new.13174,Nuclear_SMR,Uranium,Zhejiang,40.0,False,False,True,False,False,10.4,0.661461908030199,396.8771448181194,0.1112,0.0272,.,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Offshore_Wind-13169,new.13169,Offshore_Wind,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,3968.771448181194,0.0262,0.02,53840.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Residential_PV-347,new.347,Residential_PV,Solar,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0,0.02,1280.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Residential_PV-348,new.348,Residential_PV,Solar,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0,0.02,1280.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Residential_PV-349,new.349,Residential_PV,Solar,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0,0.02,1280.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Residential_PV-350,new.350,Residential_PV,Solar,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0,0.02,1280.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Residential_PV-351,new.351,Residential_PV,Solar,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0,0.02,1280.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind-1048,new.1048,Wind,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,3968.771448181194,0.0139,0.02,944.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind-1051,new.1051,Wind,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,3968.771448181194,0.0139,0.02,944.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind-1053,new.1053,Wind,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,3968.771448181194,0.0139,0.02,944.0,.,False,.,0.0,False,.,1.0,.,.
