GEN_TPS_1,GEN_TPS_2,ShutdownGenCapacity
Jiangsu-Hydro_NonPumped-ep-30896,2040.12.19.08,-0.0
Jiangsu-Hydro_NonPumped-ep-30896,2040.12.19.12,-0.0
Jiangsu-Hydro_NonPumped-ep-30896,2040.12.19.16,-0.0
Jiangsu-Hydro_NonPumped-ep-30896,2040.12.19.20,0.0
Jiangsu-Hydro_NonPumped-ep-30896,2050.06.12.00,1.90976387952187
Jiangsu-Hydro_NonPumped-ep-30896,2050.06.12.04,0.0
Jiangsu-Hydro_NonPumped-ep-30896,2050.06.12.08,1.436052843346909
Jiangsu-Hydro_NonPumped-ep-30896,2050.06.12.12,-0.0
Jiangsu-Hydro_NonPumped-ep-30896,2050.06.12.16,-0.0
Jiangsu-Hydro_NonPumped-ep-30896,2050.06.12.20,0.0
Jiangsu-Hydro_NonPumped-ep-30896,2050.12.12.00,0.7820717118483056
Jiangsu-Hydro_NonPumped-ep-30896,2050.12.12.04,-0.0
Jiangsu-Hydro_NonPumped-ep-30896,2050.12.12.08,-0.0
Jiangsu-Hydro_NonPumped-ep-30896,2050.12.12.12,-0.0
Jiangsu-Hydro_NonPumped-ep-30896,2050.12.12.16,-0.0
Jiangsu-Hydro_NonPumped-ep-30896,2050.12.12.20,0.0
Jiangsu-Hydro_NonPumped-ep-30907,2040.06.26.00,0.0
Jiangsu-Hydro_NonPumped-ep-30907,2040.06.26.04,1.10178685357031
Jiangsu-Hydro_NonPumped-ep-30907,2040.06.26.08,-0.0
Jiangsu-Hydro_NonPumped-ep-30907,2040.06.26.12,-0.0
Jiangsu-Hydro_NonPumped-ep-30907,2040.06.26.16,-0.0
Jiangsu-Hydro_NonPumped-ep-30907,2040.06.26.20,0.0
Jiangsu-Hydro_NonPumped-ep-30907,2040.12.19.00,0.4511952183740222
Jiangsu-Hydro_NonPumped-ep-30907,2040.12.19.04,-0.0
Jiangsu-Hydro_NonPumped-ep-30907,2040.12.19.08,-0.0
Jiangsu-Hydro_NonPumped-ep-30907,2040.12.19.12,-0.0
Jiangsu-Hydro_NonPumped-ep-30907,2040.12.19.16,-0.0
Jiangsu-Hydro_NonPumped-ep-30907,2040.12.19.20,0.0
Jiangsu-Hydro_NonPumped-ep-30907,2050.06.12.00,1.10178685357031
Jiangsu-Hydro_NonPumped-ep-30907,2050.06.12.04,0.0
Jiangsu-Hydro_NonPumped-ep-30907,2050.06.12.08,0.8284920250078358
Jiangsu-Hydro_NonPumped-ep-30907,2050.06.12.12,-0.0
Jiangsu-Hydro_NonPumped-ep-30907,2050.06.12.16,-0.0
Jiangsu-Hydro_NonPumped-ep-30907,2050.06.12.20,0.0
Jiangsu-Hydro_NonPumped-ep-30907,2050.12.12.00,0.4511952183740222
Jiangsu-Hydro_NonPumped-ep-30907,2050.12.12.04,-0.0
Jiangsu-Hydro_NonPumped-ep-30907,2050.12.12.08,-0.0
Jiangsu-Hydro_NonPumped-ep-30907,2050.12.12.12,-0.0
Jiangsu-Hydro_NonPumped-ep-30907,2050.12.12.16,-0.0
Jiangsu-Hydro_NonPumped-ep-30907,2050.12.12.20,0.0
Jiangsu-Hydro_NonPumped-ep-30928,2040.06.26.00,0.0
Jiangsu-Hydro_NonPumped-ep-30928,2040.06.26.04,2.570835991664056
Jiangsu-Hydro_NonPumped-ep-30928,2040.06.26.08,-0.0
Jiangsu-Hydro_NonPumped-ep-30928,2040.06.26.12,-0.0
Jiangsu-Hydro_NonPumped-ep-30928,2040.06.26.16,0.0
Jiangsu-Hydro_NonPumped-ep-30928,2040.06.26.20,1.933148058351622
Jiangsu-Hydro_NonPumped-ep-30928,2040.12.19.00,-0.0
Jiangsu-Hydro_NonPumped-ep-30928,2040.12.19.04,-0.0
Jiangsu-Hydro_NonPumped-ep-30928,2040.12.19.08,-0.0
Jiangsu-Hydro_NonPumped-ep-30928,2040.12.19.12,-0.0
Jiangsu-Hydro_NonPumped-ep-30928,2040.12.19.16,0.0
Jiangsu-Hydro_NonPumped-ep-30928,2040.12.19.20,1.052788842872718
Jiangsu-Hydro_NonPumped-ep-30928,2050.06.12.00,2.570835991664056
Jiangsu-Hydro_NonPumped-ep-30928,2050.06.12.04,0.0
Jiangsu-Hydro_NonPumped-ep-30928,2050.06.12.08,1.933148058351622
Jiangsu-Hydro_NonPumped-ep-30928,2050.06.12.12,-0.0
Jiangsu-Hydro_NonPumped-ep-30928,2050.06.12.16,-0.0
Jiangsu-Hydro_NonPumped-ep-30928,2050.06.12.20,0.0
Jiangsu-Hydro_NonPumped-ep-30928,2050.12.12.00,1.052788842872718
Jiangsu-Hydro_NonPumped-ep-30928,2050.12.12.04,-0.0
Jiangsu-Hydro_NonPumped-ep-30928,2050.12.12.08,-0.0
Jiangsu-Hydro_NonPumped-ep-30928,2050.12.12.12,-0.0
Jiangsu-Hydro_NonPumped-ep-30928,2050.12.12.16,-0.0
Jiangsu-Hydro_NonPumped-ep-30928,2050.12.12.20,0.0
Jiangsu-Hydro_NonPumped-ep-30957,2040.06.26.00,0.0
Jiangsu-Hydro_NonPumped-ep-30957,2040.06.26.04,1102.154115854833
Jiangsu-Hydro_NonPumped-ep-30957,2040.06.26.08,-0.0
Jiangsu-Hydro_NonPumped-ep-30957,2040.06.26.12,-0.0
Jiangsu-Hydro_NonPumped-ep-30957,2040.06.26.16,0.0
Jiangsu-Hydro_NonPumped-ep-30957,2040.06.26.20,0.0
Jiangsu-Hydro_NonPumped-ep-30957,2040.12.19.00,-0.0
Jiangsu-Hydro_NonPumped-ep-30957,2040.12.19.04,-0.0
Jiangsu-Hydro_NonPumped-ep-30957,2040.12.19.08,-0.0
Jiangsu-Hydro_NonPumped-ep-30957,2040.12.19.12,-0.0
Jiangsu-Hydro_NonPumped-ep-30957,2040.12.19.16,0.0
Jiangsu-Hydro_NonPumped-ep-30957,2040.12.19.20,451.3456167801492
Jiangsu-Hydro_NonPumped-ep-30957,2050.06.12.00,541.7395761290363
Jiangsu-Hydro_NonPumped-ep-30957,2050.06.12.04,292.0608904354242
Jiangsu-Hydro_NonPumped-ep-30957,2050.06.12.08,268.3536492903725
Jiangsu-Hydro_NonPumped-ep-30957,2050.06.12.12,-0.0
Jiangsu-Hydro_NonPumped-ep-30957,2050.06.12.16,-0.0
Jiangsu-Hydro_NonPumped-ep-30957,2050.06.12.20,0.0
Jiangsu-Hydro_NonPumped-ep-30957,2050.12.12.00,451.3456167801492
Jiangsu-Hydro_NonPumped-ep-30957,2050.12.12.04,-0.0
Jiangsu-Hydro_NonPumped-ep-30957,2050.12.12.08,-0.0
Jiangsu-Hydro_NonPumped-ep-30957,2050.12.12.12,-0.0
Jiangsu-Hydro_NonPumped-ep-30957,2050.12.12.16,-0.0
Jiangsu-Hydro_NonPumped-ep-30957,2050.12.12.20,0.0
Jiangsu-Hydro_Pumped-ep-35005,2040.06.26.00,-0.0
Jiangsu-Hydro_Pumped-ep-35005,2040.06.26.04,0.0
Jiangsu-Hydro_Pumped-ep-35005,2040.06.26.08,-0.0
Jiangsu-Hydro_Pumped-ep-35005,2040.06.26.12,-0.0
Jiangsu-Hydro_Pumped-ep-35005,2040.06.26.16,351.439441159794
Jiangsu-Hydro_Pumped-ep-35005,2040.06.26.20,-0.0
Jiangsu-Hydro_Pumped-ep-35005,2040.12.19.00,0.0
Jiangsu-Hydro_Pumped-ep-35005,2040.12.19.04,-0.0
Jiangsu-Hydro_Pumped-ep-35005,2040.12.19.08,0.0
Jiangsu-Hydro_Pumped-ep-35005,2040.12.19.12,203.5188521797909
Jiangsu-Hydro_Pumped-ep-35005,2040.12.19.16,0.0
Jiangsu-Hydro_Pumped-ep-35005,2040.12.19.20,165.0352874039752
Jiangsu-Hydro_Pumped-ep-35005,2050.06.12.00,-0.0
Jiangsu-Hydro_Pumped-ep-35005,2050.06.12.04,-0.0
Jiangsu-Hydro_Pumped-ep-35005,2050.06.12.08,0.0
Jiangsu-Hydro_Pumped-ep-35005,2050.06.12.12,-0.0
Jiangsu-Hydro_Pumped-ep-35005,2050.06.12.16,722.8710120367782
Jiangsu-Hydro_Pumped-ep-35005,2050.06.12.20,79.5236271900257
Jiangsu-Hydro_Pumped-ep-35005,2050.12.12.00,-0.0
Jiangsu-Hydro_Pumped-ep-35005,2050.12.12.04,-0.0
Jiangsu-Hydro_Pumped-ep-35005,2050.12.12.08,0.0
Jiangsu-Hydro_Pumped-ep-35005,2050.12.12.12,203.5188521797909
Jiangsu-Hydro_Pumped-ep-35005,2050.12.12.16,0.0
Jiangsu-Hydro_Pumped-ep-35005,2050.12.12.20,165.0352874039752
Jiangsu-Hydro_Pumped-ep-35022,2040.06.26.00,-0.0
Jiangsu-Hydro_Pumped-ep-35022,2040.06.26.04,0.0
Jiangsu-Hydro_Pumped-ep-35022,2040.06.26.08,-0.0
Jiangsu-Hydro_Pumped-ep-35022,2040.06.26.12,0.0
Jiangsu-Hydro_Pumped-ep-35022,2040.06.26.16,32.17131464296905
Jiangsu-Hydro_Pumped-ep-35022,2040.06.26.20,-0.0
Jiangsu-Hydro_Pumped-ep-35022,2040.12.19.00,0.0
Jiangsu-Hydro_Pumped-ep-35022,2040.12.19.04,-0.0
Jiangsu-Hydro_Pumped-ep-35022,2040.12.19.08,0.0
Jiangsu-Hydro_Pumped-ep-35022,2040.12.19.12,18.63043319111953
Jiangsu-Hydro_Pumped-ep-35022,2040.12.19.16,0.0
Jiangsu-Hydro_Pumped-ep-35022,2040.12.19.20,15.10758764225329
Jiangsu-Hydro_Pumped-ep-35022,2050.06.12.00,-0.0
Jiangsu-Hydro_Pumped-ep-35022,2050.06.12.04,-0.0
Jiangsu-Hydro_Pumped-ep-35022,2050.06.12.08,0.0
Jiangsu-Hydro_Pumped-ep-35022,2050.06.12.12,-0.0
Jiangsu-Hydro_Pumped-ep-35022,2050.06.12.16,66.17274002533675
Jiangsu-Hydro_Pumped-ep-35022,2050.06.12.20,7.279716879350545
Jiangsu-Hydro_Pumped-ep-35022,2050.12.12.00,0.0
Jiangsu-Hydro_Pumped-ep-35022,2050.12.12.04,-0.0
Jiangsu-Hydro_Pumped-ep-35022,2050.12.12.08,0.0
Jiangsu-Hydro_Pumped-ep-35022,2050.12.12.12,0.0
Jiangsu-Hydro_Pumped-ep-35022,2050.12.12.16,3.52284554886624
Jiangsu-Hydro_Pumped-ep-35022,2050.12.12.20,15.10758764225329
Jiangsu-Hydro_Pumped-ep-35028,2040.06.26.00,-0.0
Jiangsu-Hydro_Pumped-ep-35028,2040.06.26.04,0.0
Jiangsu-Hydro_Pumped-ep-35028,2040.06.26.08,-0.0
Jiangsu-Hydro_Pumped-ep-35028,2040.06.26.12,-0.0
Jiangsu-Hydro_Pumped-ep-35028,2040.06.26.16,321.7131464296905
Jiangsu-Hydro_Pumped-ep-35028,2040.06.26.20,-0.0
Jiangsu-Hydro_Pumped-ep-35028,2040.12.19.00,-0.0
Jiangsu-Hydro_Pumped-ep-35028,2040.12.19.04,-0.0
Jiangsu-Hydro_Pumped-ep-35028,2040.12.19.08,0.0
Jiangsu-Hydro_Pumped-ep-35028,2040.12.19.12,186.3043319111953
Jiangsu-Hydro_Pumped-ep-35028,2040.12.19.16,0.0
Jiangsu-Hydro_Pumped-ep-35028,2040.12.19.20,151.0758764225329
Jiangsu-Hydro_Pumped-ep-35028,2050.06.12.00,-0.0
Jiangsu-Hydro_Pumped-ep-35028,2050.06.12.04,-0.0
Jiangsu-Hydro_Pumped-ep-35028,2050.06.12.08,0.0
Jiangsu-Hydro_Pumped-ep-35028,2050.06.12.12,-0.0
Jiangsu-Hydro_Pumped-ep-35028,2050.06.12.16,661.7274002533675
Jiangsu-Hydro_Pumped-ep-35028,2050.06.12.20,72.79716879350548
Jiangsu-Hydro_Pumped-ep-35028,2050.12.12.00,0.0
Jiangsu-Hydro_Pumped-ep-35028,2050.12.12.04,-0.0
Jiangsu-Hydro_Pumped-ep-35028,2050.12.12.08,-0.0
Jiangsu-Hydro_Pumped-ep-35028,2050.12.12.12,0.0
Jiangsu-Hydro_Pumped-ep-35028,2050.12.12.16,35.22845548866241
Jiangsu-Hydro_Pumped-ep-35028,2050.12.12.20,151.0758764225329
Jiangsu-Hydro_Pumped-ep-35037,2040.06.26.00,-0.0
Jiangsu-Hydro_Pumped-ep-35037,2040.06.26.04,0.0
Jiangsu-Hydro_Pumped-ep-35037,2040.06.26.08,-0.0
Jiangsu-Hydro_Pumped-ep-35037,2040.06.26.12,0.0
Jiangsu-Hydro_Pumped-ep-35037,2040.06.26.16,434.3127476800815
Jiangsu-Hydro_Pumped-ep-35037,2040.06.26.20,-0.0
Jiangsu-Hydro_Pumped-ep-35037,2040.12.19.00,-0.0
Jiangsu-Hydro_Pumped-ep-35037,2040.12.19.04,-0.0
Jiangsu-Hydro_Pumped-ep-35037,2040.12.19.08,0.0
Jiangsu-Hydro_Pumped-ep-35037,2040.12.19.12,251.5108480801169
Jiangsu-Hydro_Pumped-ep-35037,2040.12.19.16,0.0
Jiangsu-Hydro_Pumped-ep-35037,2040.12.19.20,203.9524331704205
Jiangsu-Hydro_Pumped-ep-35037,2050.06.12.00,-0.0
Jiangsu-Hydro_Pumped-ep-35037,2050.06.12.04,-0.0
Jiangsu-Hydro_Pumped-ep-35037,2050.06.12.08,0.0
Jiangsu-Hydro_Pumped-ep-35037,2050.06.12.12,-0.0
Jiangsu-Hydro_Pumped-ep-35037,2050.06.12.16,893.3319903420486
Jiangsu-Hydro_Pumped-ep-35037,2050.06.12.20,98.27617787123029
Jiangsu-Hydro_Pumped-ep-35037,2050.12.12.00,-0.0
Jiangsu-Hydro_Pumped-ep-35037,2050.12.12.04,-0.0
Jiangsu-Hydro_Pumped-ep-35037,2050.12.12.08,0.0
Jiangsu-Hydro_Pumped-ep-35037,2050.12.12.12,251.5108480801169
Jiangsu-Hydro_Pumped-ep-35037,2050.12.12.16,0.0
Jiangsu-Hydro_Pumped-ep-35037,2050.12.12.20,203.9524331704205
Jiangsu-Nuclear_EP_SEA-ep-3085,2040.06.26.00,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2040.06.26.04,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2040.06.26.08,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2040.06.26.12,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2040.06.26.16,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2040.06.26.20,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2040.12.19.00,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2040.12.19.04,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2040.12.19.08,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2040.12.19.12,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2040.12.19.16,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2040.12.19.20,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2050.06.12.00,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2050.06.12.04,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2050.06.12.08,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2050.06.12.12,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2050.06.12.16,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2050.06.12.20,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2050.12.12.00,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2050.12.12.04,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2050.12.12.08,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2050.12.12.12,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2050.12.12.16,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2050.12.12.20,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2040.06.26.00,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2040.06.26.04,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2040.06.26.08,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2040.06.26.12,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2040.06.26.16,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2040.06.26.20,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2040.12.19.00,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2040.12.19.04,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2040.12.19.08,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2040.12.19.12,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2040.12.19.16,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2040.12.19.20,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2050.06.12.00,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2050.06.12.04,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2050.06.12.08,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2050.06.12.12,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2050.06.12.16,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2050.06.12.20,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2050.12.12.00,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2050.12.12.04,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2050.12.12.08,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2050.12.12.12,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2050.12.12.16,-0.0
Jiangsu-Nuclear_EP_SEA-ep-3086,2050.12.12.20,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60012,2040.06.26.00,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60012,2040.06.26.04,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60012,2040.06.26.08,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60012,2040.06.26.12,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60012,2040.06.26.16,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60012,2040.06.26.20,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60012,2040.12.19.00,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60012,2040.12.19.04,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60012,2040.12.19.08,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60012,2040.12.19.12,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60012,2040.12.19.16,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60012,2040.12.19.20,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60013,2040.06.26.00,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60013,2040.06.26.04,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60013,2040.06.26.08,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60013,2040.06.26.12,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60013,2040.06.26.16,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60013,2040.06.26.20,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60013,2040.12.19.00,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60013,2040.12.19.04,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60013,2040.12.19.08,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60013,2040.12.19.12,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60013,2040.12.19.16,-0.0
Jiangsu-Nuclear_EP_SEA-ep-60013,2040.12.19.20,-0.0
Jiangsu-Nuclear_SEA-13132,2040.06.26.00,-0.0
Jiangsu-Nuclear_SEA-13132,2040.06.26.04,-0.0
Jiangsu-Nuclear_SEA-13132,2040.06.26.08,-0.0
Jiangsu-Nuclear_SEA-13132,2040.06.26.12,-0.0
Jiangsu-Nuclear_SEA-13132,2040.06.26.16,-0.0
Jiangsu-Nuclear_SEA-13132,2040.06.26.20,-0.0
Jiangsu-Nuclear_SEA-13132,2040.12.19.00,-0.0
Jiangsu-Nuclear_SEA-13132,2040.12.19.04,-0.0
Jiangsu-Nuclear_SEA-13132,2040.12.19.08,-0.0
Jiangsu-Nuclear_SEA-13132,2040.12.19.12,-0.0
Jiangsu-Nuclear_SEA-13132,2040.12.19.16,-0.0
Jiangsu-Nuclear_SEA-13132,2040.12.19.20,-0.0
Jiangsu-Nuclear_SEA-13132,2050.06.12.00,-0.0
Jiangsu-Nuclear_SEA-13132,2050.06.12.04,-0.0
Jiangsu-Nuclear_SEA-13132,2050.06.12.08,-0.0
Jiangsu-Nuclear_SEA-13132,2050.06.12.12,-0.0
Jiangsu-Nuclear_SEA-13132,2050.06.12.16,-0.0
Jiangsu-Nuclear_SEA-13132,2050.06.12.20,-0.0
Jiangsu-Nuclear_SEA-13132,2050.12.12.00,-0.0
Jiangsu-Nuclear_SEA-13132,2050.12.12.04,-0.0
Jiangsu-Nuclear_SEA-13132,2050.12.12.08,-0.0
Jiangsu-Nuclear_SEA-13132,2050.12.12.12,-0.0
Jiangsu-Nuclear_SEA-13132,2050.12.12.16,-0.0
Jiangsu-Nuclear_SEA-13132,2050.12.12.20,-0.0
Jiangsu-Nuclear_SMR-13140,2040.06.26.00,-0.0
Jiangsu-Nuclear_SMR-13140,2040.06.26.04,-0.0
Jiangsu-Nuclear_SMR-13140,2040.06.26.08,-0.0
Jiangsu-Nuclear_SMR-13140,2040.06.26.12,-0.0
Jiangsu-Nuclear_SMR-13140,2040.06.26.16,-0.0
Jiangsu-Nuclear_SMR-13140,2040.06.26.20,-0.0
Jiangsu-Nuclear_SMR-13140,2040.12.19.00,-0.0
Jiangsu-Nuclear_SMR-13140,2040.12.19.04,-0.0
Jiangsu-Nuclear_SMR-13140,2040.12.19.08,-0.0
Jiangsu-Nuclear_SMR-13140,2040.12.19.12,-0.0
Jiangsu-Nuclear_SMR-13140,2040.12.19.16,-0.0
Jiangsu-Nuclear_SMR-13140,2040.12.19.20,-0.0
Jiangsu-Nuclear_SMR-13140,2050.06.12.00,-0.0
Jiangsu-Nuclear_SMR-13140,2050.06.12.04,-0.0
Jiangsu-Nuclear_SMR-13140,2050.06.12.08,-0.0
Jiangsu-Nuclear_SMR-13140,2050.06.12.12,-0.0
Jiangsu-Nuclear_SMR-13140,2050.06.12.16,-0.0
Jiangsu-Nuclear_SMR-13140,2050.06.12.20,-0.0
Jiangsu-Nuclear_SMR-13140,2050.12.12.00,-0.0
Jiangsu-Nuclear_SMR-13140,2050.12.12.04,-0.0
Jiangsu-Nuclear_SMR-13140,2050.12.12.08,-0.0
Jiangsu-Nuclear_SMR-13140,2050.12.12.12,-0.0
Jiangsu-Nuclear_SMR-13140,2050.12.12.16,-0.0
Jiangsu-Nuclear_SMR-13140,2050.12.12.20,-0.0
Jiangsu-Offshore_Wind-13135,2040.06.26.00,-0.0
Jiangsu-Offshore_Wind-13135,2040.06.26.04,-0.0
Jiangsu-Offshore_Wind-13135,2040.06.26.08,-0.0
Jiangsu-Offshore_Wind-13135,2040.06.26.12,-0.0
Jiangsu-Offshore_Wind-13135,2040.06.26.16,-0.0
Jiangsu-Offshore_Wind-13135,2040.06.26.20,-0.0
Jiangsu-Offshore_Wind-13135,2040.12.19.00,-0.0
Jiangsu-Offshore_Wind-13135,2040.12.19.04,-0.0
Jiangsu-Offshore_Wind-13135,2040.12.19.08,-0.0
Jiangsu-Offshore_Wind-13135,2040.12.19.12,-0.0
Jiangsu-Offshore_Wind-13135,2040.12.19.16,-0.0
Jiangsu-Offshore_Wind-13135,2040.12.19.20,-0.0
Jiangsu-Offshore_Wind-13135,2050.06.12.00,-0.0
Jiangsu-Offshore_Wind-13135,2050.06.12.04,-0.0
Jiangsu-Offshore_Wind-13135,2050.06.12.08,-0.0
Jiangsu-Offshore_Wind-13135,2050.06.12.12,-0.0
Jiangsu-Offshore_Wind-13135,2050.06.12.16,-0.0
Jiangsu-Offshore_Wind-13135,2050.06.12.20,-0.0
Jiangsu-Offshore_Wind-13135,2050.12.12.00,-0.0
Jiangsu-Offshore_Wind-13135,2050.12.12.04,-0.0
Jiangsu-Offshore_Wind-13135,2050.12.12.08,-0.0
Jiangsu-Offshore_Wind-13135,2050.12.12.12,-0.0
Jiangsu-Offshore_Wind-13135,2050.12.12.16,-0.0
Jiangsu-Offshore_Wind-13135,2050.12.12.20,-0.0
Jiangsu-Residential_PV-274,2040.06.26.00,-0.0
Jiangsu-Residential_PV-274,2040.06.26.04,-0.0
Jiangsu-Residential_PV-274,2040.06.26.08,-0.0
Jiangsu-Residential_PV-274,2040.06.26.12,-0.0
Jiangsu-Residential_PV-274,2040.06.26.16,-0.0
Jiangsu-Residential_PV-274,2040.06.26.20,-0.0
Jiangsu-Residential_PV-274,2040.12.19.00,-0.0
Jiangsu-Residential_PV-274,2040.12.19.04,-0.0
Jiangsu-Residential_PV-274,2040.12.19.08,-0.0
Jiangsu-Residential_PV-274,2040.12.19.12,-0.0
Jiangsu-Residential_PV-274,2040.12.19.16,-0.0
Jiangsu-Residential_PV-274,2040.12.19.20,-0.0
Jiangsu-Residential_PV-274,2050.06.12.00,-0.0
Jiangsu-Residential_PV-274,2050.06.12.04,-0.0
Jiangsu-Residential_PV-274,2050.06.12.08,-0.0
Jiangsu-Residential_PV-274,2050.06.12.12,-0.0
Jiangsu-Residential_PV-274,2050.06.12.16,-0.0
Jiangsu-Residential_PV-274,2050.06.12.20,-0.0
Jiangsu-Residential_PV-274,2050.12.12.00,-0.0
Jiangsu-Residential_PV-274,2050.12.12.04,-0.0
Jiangsu-Residential_PV-274,2050.12.12.08,-0.0
Jiangsu-Residential_PV-274,2050.12.12.12,-0.0
Jiangsu-Residential_PV-274,2050.12.12.16,-0.0
Jiangsu-Residential_PV-274,2050.12.12.20,-0.0
Jiangsu-Residential_PV-275,2040.06.26.00,-0.0
Jiangsu-Residential_PV-275,2040.06.26.04,-0.0
Jiangsu-Residential_PV-275,2040.06.26.08,-0.0
Jiangsu-Residential_PV-275,2040.06.26.12,-0.0
Jiangsu-Residential_PV-275,2040.06.26.16,-0.0
Jiangsu-Residential_PV-275,2040.06.26.20,-0.0
Jiangsu-Residential_PV-275,2040.12.19.00,-0.0
Jiangsu-Residential_PV-275,2040.12.19.04,-0.0
Jiangsu-Residential_PV-275,2040.12.19.08,-0.0
Jiangsu-Residential_PV-275,2040.12.19.12,-0.0
Jiangsu-Residential_PV-275,2040.12.19.16,-0.0
Jiangsu-Residential_PV-275,2040.12.19.20,-0.0
Jiangsu-Residential_PV-275,2050.06.12.00,-0.0
Jiangsu-Residential_PV-275,2050.06.12.04,-0.0
Jiangsu-Residential_PV-275,2050.06.12.08,-0.0
Jiangsu-Residential_PV-275,2050.06.12.12,-0.0
Jiangsu-Residential_PV-275,2050.06.12.16,-0.0
Jiangsu-Residential_PV-275,2050.06.12.20,-0.0
Jiangsu-Residential_PV-275,2050.12.12.00,-0.0
Jiangsu-Residential_PV-275,2050.12.12.04,-0.0
Jiangsu-Residential_PV-275,2050.12.12.08,-0.0
Jiangsu-Residential_PV-275,2050.12.12.12,-0.0
Jiangsu-Residential_PV-275,2050.12.12.16,-0.0
Jiangsu-Residential_PV-275,2050.12.12.20,-0.0
Jiangsu-Residential_PV-276,2040.06.26.00,-0.0
Jiangsu-Residential_PV-276,2040.06.26.04,-0.0
Jiangsu-Residential_PV-276,2040.06.26.08,-0.0
Jiangsu-Residential_PV-276,2040.06.26.12,-0.0
Jiangsu-Residential_PV-276,2040.06.26.16,-0.0
Jiangsu-Residential_PV-276,2040.06.26.20,-0.0
Jiangsu-Residential_PV-276,2040.12.19.00,-0.0
