SPINNING_RESERVE_GEN_TPS_1,SPINNING_RESERVE_GEN_TPS_2,CommitGenSpinningReservesUp
Zhejiang-Hydro_NonPumped-ep-30434,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30434,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30434,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30434,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30434,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30434,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30434,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30434,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30434,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30434,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30434,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30434,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30434,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30434,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30434,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30465,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30496,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30527,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30558,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30581,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30856,2040.06.26.00,0.0
